id,docnumber,customername,itemname,transactiontype,InternalIndex,customerid,txndate,amt,isontheincentiveprogram,regionalsalesmanagername,industry,qty,Unit_Name,qtykg,qtypallets,itemid
28418,6010,Thompson’s Wholesale Bakery Pty Ltd,Foodkraft Kibbled White Onion,Invoice,2,459,23-08-2024,1320,FALSE,Sutan,Manufacturer,220,Kg,220,0.458333333,73
28418,6010,Thompson’s Wholesale Bakery Pty Ltd,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,459,23-08-2024,1920,FALSE,Sutan,Manufacturer,400,Kg,400,0.8,123
28418,6010,Thompson’s Wholesale Bakery Pty Ltd,Foodkraft Kibbled White Onion,Invoice,3,459,23-08-2024,840,FALSE,Sutan,Manufacturer,140,Kg,140,0.291666667,73
30340,6335,Thompson’s Wholesale Bakery Pty Ltd,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,2,459,06-11-2024,432,FALSE,Sutan,Manufacturer,90,Kg,90,0.18,123
30340,6335,Thompson’s Wholesale Bakery Pty Ltd,Foodkraft Kibbled White Onion,Invoice,1,459,06-11-2024,1920,FALSE,Sutan,Manufacturer,320,Kg,320,0.666666667,73
31599,6526,Thompson’s Wholesale Bakery Pty Ltd,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,459,20-12-2024,2400,FALSE,Sutan,Manufacturer,500,Kg,500,1,123
32490,6659,Thompson’s Wholesale Bakery Pty Ltd,Foodkraft Kibbled White Onion,Invoice,1,459,04-02-2025,1920,FALSE,Sutan,Manufacturer,320,Kg,320,0.666666667,73
32490,6659,Thompson’s Wholesale Bakery Pty Ltd,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,2,459,04-02-2025,672,FALSE,Sutan,Manufacturer,140,Kg,140,0.28,123
34130,6916,Thompson’s Wholesale Bakery Pty Ltd,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,2,459,01-04-2025,2400,FALSE,Sutan,Manufacturer,500,Kg,500,1,123
34130,6916,Thompson’s Wholesale Bakery Pty Ltd,Foodkraft Kibbled White Onion,Invoice,1,459,01-04-2025,2400,FALSE,Sutan,Manufacturer,400,Kg,400,0.833333333,73
36227,7258,Thompson’s Wholesale Bakery Pty Ltd,Foodkraft Kibbled White Onion,Invoice,2,459,17-06-2025,2880,FALSE,Sutan,Manufacturer,480,Kg,480,1,73
36227,7258,Thompson’s Wholesale Bakery Pty Ltd,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,459,17-06-2025,2400,FALSE,Sutan,Manufacturer,500,Kg,500,1,123
24103,5254,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,15-02-2024,2567.68,,Sutan,Manufacturer,944,Kg,944,0.983333333,135
24999,5405,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,27-03-2024,2567.68,,Sutan,Manufacturer,944,Kg,944,0.983333333,135
26354,5645,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,03-06-2024,2567.68,,Sutan,Manufacturer,944,Kg,944,0.983333333,135
27450,5831,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,17-07-2024,2562.24,,Sutan,Manufacturer,942,Kg,942,0.98125,135
28388,5995,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,23-08-2024,1921.68,,Sutan,Manufacturer,706.5,Kg,706.5,0.7359375,135
29146,6129,The Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,469,23-09-2024,1370.88,,Sutan,Manufacturer,24,Carton,504,0.5,101
29550,6210,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,08-10-2024,2524.16,,Sutan,Manufacturer,928,Kg,928,0.966666667,135
30735,6407,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,22-11-2024,1893.12,,Sutan,Manufacturer,696,Kg,696,0.725,135
32042,6587,The Food Company,FoodKraft Garlic Granules 8-16 mesh,Invoice,1,469,13-01-2025,14400,,Sutan,Manufacturer,3200,Kg,3200,5.333333333,66
32043,6588,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,13-01-2025,2524.16,,Sutan,Manufacturer,928,Kg,928,0.966666667,135
32071,6595,The Food Company,FoodKraft Garlic Granules 8-16 mesh,Invoice,1,469,15-01-2025,18000,,Sutan,Manufacturer,4000,Kg,4000,6.666666667,66
32110,6597,The Food Company,FoodKraft Garlic Granules 8-16 mesh,Invoice,2,469,14-01-2025,7200,,Sutan,Manufacturer,1600,Kg,1600,2.666666667,66
32110,6597,The Food Company,FoodKraft Garlic Granules 8-16 mesh,Invoice,1,469,14-01-2025,10800,,Sutan,Manufacturer,2400,Kg,2400,4,66
32120,6599,The Food Company,FoodKraft Garlic Granules 8-16 mesh,Invoice,1,469,15-01-2025,17100,,Sutan,Manufacturer,3800,Kg,3800,6.333333333,66
33158,6752,The Food Company,FoodKraft Garlic Granules 8-16 mesh,Invoice,1,469,21-02-2025,14400,,Sutan,Manufacturer,3200,Kg,3200,5.333333333,66
33212,6762,The Food Company,FoodKraft Garlic Granules 8-16 mesh,Invoice,1,469,25-02-2025,18000,,Sutan,Manufacturer,4000,Kg,4000,6.666666667,66
33251,6767,The Food Company,FoodKraft Garlic Granules 8-16 mesh,Invoice,1,469,26-02-2025,18000,,Sutan,Manufacturer,4000,Kg,4000,6.666666667,66
33296,6779,The Food Company,FoodKraft Garlic Granules 8-16 mesh,Invoice,1,469,27-02-2025,17100,,Sutan,Manufacturer,3800,Kg,3800,6.333333333,66
33303,6780,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,27-02-2025,2289.32,,Sutan,Manufacturer,946,Kg,946,0.985416667,135
34472,6960,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,10-04-2025,2245.76,,Sutan,Manufacturer,928,Kg,928,0.966666667,135
35485,7127,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,21-05-2025,2289.32,,Sutan,Manufacturer,946,Kg,946,0.985416667,135
36921,7370,The Food Company,Knoxx Tomato Paste in Drums (28-30 Brix),Invoice,1,469,10-07-2025,2290.58,,Sutan,Manufacturer,946.5206612,Kg,946.5206612,0.985959022,135
24704,5358,Homemade Food Co,FoodKraft Garlic Granules 8-16 mesh,Invoice,1,482,15-03-2024,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,66
24704,5358,Homemade Food Co,FoodKraft Garlic Granules 40-80 mesh,Invoice,2,482,15-03-2024,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.03125,179
24704,5358,Homemade Food Co,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,3,482,15-03-2024,125,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,68
25433,5468,Homemade Food Co,FoodKraft Garlic Granules 40-80 mesh,Invoice,2,482,17-04-2024,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.03125,179
25433,5468,Homemade Food Co,FoodKraft Garlic Granules 8-16 mesh,Invoice,1,482,17-04-2024,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,66
25433,5468,Homemade Food Co,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,3,482,17-04-2024,125,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,68
26909,5735,Homemade Food Co,FoodKraft Garlic Granules 8-16 mesh,Invoice,2,482,24-06-2024,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,66
26909,5735,Homemade Food Co,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,1,482,24-06-2024,125,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,68
26909,5735,Homemade Food Co,FoodKraft Garlic Granules 40-80 mesh,Invoice,3,482,24-06-2024,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.03125,179
28154,5960,Homemade Food Co,FoodKraft Garlic Granules 8-16 mesh,Invoice,2,482,13-08-2024,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,66
28154,5960,Homemade Food Co,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,1,482,13-08-2024,125,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,68
28154,5960,Homemade Food Co,FoodKraft Garlic Granules 40-80 mesh,Invoice,3,482,13-08-2024,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.03125,179
29154,6130,Homemade Food Co,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,1,482,24-09-2024,250,FALSE,Sutan,Manufacturer,50,Kg,50,0.083333333,68
29154,6130,Homemade Food Co,FoodKraft Garlic Granules 40-80 mesh,Invoice,2,482,24-09-2024,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.03125,179
30975,6447,Homemade Food Co,FoodKraft Garlic Granules 8-16 mesh,Invoice,2,482,05-12-2024,525,FALSE,Sutan,Manufacturer,100,Kg,100,0.166666667,66
30975,6447,Homemade Food Co,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,1,482,05-12-2024,250,FALSE,Sutan,Manufacturer,50,Kg,50,0.083333333,68
30975,6447,Homemade Food Co,FoodKraft Garlic Granules 40-80 mesh,Invoice,3,482,05-12-2024,525,FALSE,Sutan,Manufacturer,100,Kg,100,0.125,179
32158,6606,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,17-01-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
32307,6627,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,23-01-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
32346,6636,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,24-01-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
32459,6652,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,30-01-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
32630,6674,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,04-02-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
33061,6732,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,18-02-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
33155,6751,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,21-02-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
33373,6790,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,03-03-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
33571,6816,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,07-03-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
33726,6841,Homemade Food Co,FoodKraft Garlic Granules 8-16 mesh,Invoice,2,482,13-03-2025,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,66
33726,6841,Homemade Food Co,FoodKraft Garlic Granules 40-80 mesh,Invoice,3,482,13-03-2025,131.25,FALSE,Sutan,Manufacturer,25,Kg,25,0.03125,179
33726,6841,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,13-03-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
33726,6841,Homemade Food Co,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,4,482,13-03-2025,125,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,68
33910,6872,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,20-03-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
34111,6905,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,31-03-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
34341,6935,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,07-04-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
34605,6982,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,16-04-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
34761,7006,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,24-04-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
34761,7006,Homemade Food Co,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,2,482,24-04-2025,125,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,68
34905,7024,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,30-04-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
35178,7065,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,08-05-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
35373,7100,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,15-05-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
35513,7131,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,22-05-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
35716,7168,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,29-05-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
35940,7196,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,05-06-2025,2496,FALSE,Sutan,Manufacturer,64,Carton,1280,1.333333333,92
36116,7235,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,12-06-2025,3744,FALSE,Sutan,Manufacturer,96,Carton,1920,2,92
36351,7281,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,23-06-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
36401,7294,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,24-06-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
36479,7309,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,2,482,03-07-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
36479,7309,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,03-07-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
36791,7349,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,1,482,07-07-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
37121,7411,Homemade Food Co,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,1,482,17-07-2025,125,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,68
37121,7411,Homemade Food Co,FoodKraft Garlic Granules 8-16 mesh,Invoice,2,482,17-07-2025,150,FALSE,Sutan,Manufacturer,25,Kg,25,0.041666667,66
37121,7411,Homemade Food Co,FoodKraft Garlic Granules 40-80 mesh,Invoice,3,482,17-07-2025,150,FALSE,Sutan,Manufacturer,25,Kg,25,0.03125,179
37121,7411,Homemade Food Co,Knoxx Passata Tomato Puree 20 kg,Invoice,4,482,17-07-2025,1872,FALSE,Sutan,Manufacturer,48,Carton,960,1,92
23609,5165,Flexitarian Meal Solutions Pty Ltd,Coconoxx Coconut Cream 20kg,Invoice,1,485,23-01-2024,3720,FALSE,Sutan,Manufacturer,48,Carton,960,1,71
23739,5186,Flexitarian Meal Solutions Pty Ltd,Rawayat Classic Rice 20kg,Invoice,1,485,30-01-2024,1120,FALSE,Sutan,Manufacturer,20,20Kg Bag,400,0.4,10
23739,5186,Flexitarian Meal Solutions Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,2,485,30-01-2024,1040,FALSE,Sutan,Manufacturer,20,Carton,360,0.416666667,3
24014,5230,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,09-02-2024,1680,FALSE,Sutan,Manufacturer,30,20Kg Bag,600,0.6,9
24197,5272,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,2,485,21-02-2024,2800,FALSE,Sutan,Manufacturer,50,20Kg Bag,1000,1,9
24197,5272,Flexitarian Meal Solutions Pty Ltd,Coconoxx Coconut Cream 20kg,Invoice,1,485,21-02-2024,3720,FALSE,Sutan,Manufacturer,48,Carton,960,1,71
24640,5341,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,12-03-2024,2912,FALSE,Sutan,Manufacturer,52,20Kg Bag,1040,1.04,9
24973,5398,Flexitarian Meal Solutions Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,485,26-03-2024,1560,FALSE,Sutan,Manufacturer,30,Carton,540,0.625,3
25081,5415,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,02-04-2024,1400,FALSE,Sutan,Manufacturer,25,20Kg Bag,500,0.5,9
25316,5448,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,10-04-2024,2912,FALSE,Sutan,Manufacturer,52,20Kg Bag,1040,1.04,9
25908,5553,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,08-05-2024,2912,FALSE,Sutan,Manufacturer,52,20Kg Bag,1040,1.04,9
26325,5636,Flexitarian Meal Solutions Pty Ltd,Rawayat Classic Rice 20kg,Invoice,1,485,29-05-2024,2912,FALSE,Sutan,Manufacturer,52,20Kg Bag,1040,1.04,10
26459,5666,Flexitarian Meal Solutions Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,485,04-06-2024,1560,FALSE,Sutan,Manufacturer,30,Carton,540,0.625,3
26814,5718,Flexitarian Meal Solutions Pty Ltd,Rawayat Classic Rice 20kg,Invoice,1,485,18-06-2024,2912,FALSE,Sutan,Manufacturer,52,20Kg Bag,1040,1.04,10
27409,5818,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,12-07-2024,2912,FALSE,Sutan,Manufacturer,52,20Kg Bag,1040,1.04,9
27804,5887,Flexitarian Meal Solutions Pty Ltd,Rawayat Classic Rice 20kg,Invoice,2,485,30-07-2024,2632,FALSE,Sutan,Manufacturer,47,20Kg Bag,940,0.94,10
27804,5887,Flexitarian Meal Solutions Pty Ltd,Rawayat Classic Rice 20kg,Invoice,1,485,30-07-2024,280,FALSE,Sutan,Manufacturer,5,20Kg Bag,100,0.1,10
28147,5958,Flexitarian Meal Solutions Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,2,485,13-08-2024,1040,FALSE,Sutan,Manufacturer,20,Carton,360,0.416666667,3
28147,5958,Flexitarian Meal Solutions Pty Ltd,Rawayat Classic Rice 20kg,Invoice,1,485,13-08-2024,2912,FALSE,Sutan,Manufacturer,52,20Kg Bag,1040,1.04,10
28624,6053,Flexitarian Meal Solutions Pty Ltd,Rawayat Classic Rice 20kg,Invoice,1,485,02-09-2024,2800,FALSE,Sutan,Manufacturer,50,20Kg Bag,1000,1,10
29068,6107,Flexitarian Meal Solutions Pty Ltd,Rawayat Classic Rice 20kg,Invoice,1,485,17-09-2024,2800,FALSE,Sutan,Manufacturer,50,20Kg Bag,1000,1,10
29289,6157,Flexitarian Meal Solutions Pty Ltd,Rawayat Classic Rice 20kg,Invoice,1,485,30-09-2024,2800,FALSE,Sutan,Manufacturer,50,20Kg Bag,1000,1,10
29289,6157,Flexitarian Meal Solutions Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,2,485,30-09-2024,1248,FALSE,Sutan,Manufacturer,24,Carton,432,0.5,3
29699,6234,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,14-10-2024,2800,FALSE,Sutan,Manufacturer,50,20Kg Bag,1000,1,9
30311,6331,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 5kg,Invoice,1,485,05-11-2024,2800,FALSE,Sutan,Manufacturer,50,Master Bag,1000,1,52
30647,6390,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 5kg,Invoice,1,485,19-11-2024,2800,FALSE,Sutan,Manufacturer,50,Master Bag,1000,1,52
30647,6390,Flexitarian Meal Solutions Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,2,485,19-11-2024,1248,FALSE,Sutan,Manufacturer,24,Carton,432,0.5,3
31324,6491,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 5kg,Invoice,1,485,11-12-2024,2800,FALSE,Sutan,Manufacturer,50,Master Bag,1000,1,52
31934,6562,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,08-01-2025,2800,FALSE,Sutan,Manufacturer,50,20Kg Bag,1000,1,9
31934,6562,Flexitarian Meal Solutions Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,2,485,08-01-2025,1248,FALSE,Sutan,Manufacturer,24,Carton,432,0.5,3
32285,6626,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,22-01-2025,2800,FALSE,Sutan,Manufacturer,50,20Kg Bag,1000,1,9
32659,6681,Flexitarian Meal Solutions Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,485,05-02-2025,2496,FALSE,Sutan,Manufacturer,48,Carton,864,1,3
33040,6729,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,18-02-2025,2688,FALSE,Sutan,Manufacturer,48,20Kg Bag,960,0.96,9
33514,6805,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,05-03-2025,2800,FALSE,Sutan,Manufacturer,50,20Kg Bag,1000,1,9
34005,6891,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,25-03-2025,2800,FALSE,Sutan,Manufacturer,50,20Kg Bag,1000,1,9
34600,6977,Flexitarian Meal Solutions Pty Ltd,Rawayat Premium Rice 20kg,Invoice,1,485,16-04-2025,2800,FALSE,Sutan,Manufacturer,50,20Kg Bag,1000,1,9
23676,5179,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,29-01-2024,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
24180,5270,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,20-02-2024,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
24817,5376,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,20-03-2024,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
25588,5500,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,23-04-2024,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
26392,5657,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,04-06-2024,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
27230,5784,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,03-07-2024,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
27998,5924,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,06-08-2024,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
28847,6079,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,09-09-2024,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
29678,6232,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,14-10-2024,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
30255,6326,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,2,490,04-11-2024,115.5,FALSE,Sutan,Manufacturer,2,Carton,42,0.041666667,101
30255,6326,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,04-11-2024,2656.5,FALSE,Sutan,Manufacturer,46,Carton,966,0.958333333,101
30609,6381,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,18-11-2024,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
31938,6566,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,08-01-2025,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
32121,6600,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,15-01-2025,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
33410,6797,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,03-03-2025,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
34339,6934,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,07-04-2025,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
34548,6973,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,15-04-2025,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
35138,7052,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,06-05-2025,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
35774,7179,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,02-06-2025,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
36354,7284,Origin Earth Sauce Co,Knoxx Tomato Paste 21 Kg,Invoice,1,490,23-06-2025,2772,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
24125,5261,Western Meat Poultry Pty Ltd.,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,496,19-02-2024,1248,FALSE,Sutan,Distributor,24,Carton,432,0.5,3
24125,5261,Western Meat Poultry Pty Ltd.,Knoxx Tomato Extra Rich Puree A10,Invoice,2,496,19-02-2024,864,FALSE,Sutan,Distributor,24,Carton,417.6,0.5,95
24849,5384,Western Meat Poultry Pty Ltd.,Knoxx Diced Tomatoes A10,Invoice,1,496,20-03-2024,3648,FALSE,Sutan,Distributor,96,Carton,1670.4,2,175
24910,5393,Western Meat Poultry Pty Ltd.,Knoxx Tomato Extra Rich Puree A10,Invoice,1,496,22-04-2024,1680,FALSE,Sutan,Distributor,48,Carton,835.2,1,95
24910,5393,Western Meat Poultry Pty Ltd.,Knoxx Tomato Paste A10 (6*3kg),Invoice,2,496,22-04-2024,1212,FALSE,Sutan,Distributor,24,Carton,432,0.5,3
25889,5548,Western Meat Poultry Pty Ltd.,Knoxx Tomato Paste 400gx24,Invoice,3,496,13-05-2024,78.6,FALSE,Sutan,Distributor,2,Carton,19.2,0.02,119
25889,5548,Western Meat Poultry Pty Ltd.,Knoxx Tomato Puree 400gx24,Invoice,4,496,13-05-2024,55,FALSE,Sutan,Distributor,2,Carton,19.2,0.02,120
25889,5548,Western Meat Poultry Pty Ltd.,Knoxx Tomato Extra Rich Puree A10,Invoice,2,496,13-05-2024,1680,FALSE,Sutan,Distributor,48,Carton,835.2,1,95
25889,5548,Western Meat Poultry Pty Ltd.,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,496,13-05-2024,2424,FALSE,Sutan,Distributor,48,Carton,864,1,3
27310,5798,Western Meat Poultry Pty Ltd.,Knoxx Tomato Paste A10 (6*3kg),Invoice,3,496,08-07-2024,2424,FALSE,Sutan,Distributor,48,Carton,864,1,3
27310,5798,Western Meat Poultry Pty Ltd.,Knoxx Passata Tomato Puree 20 kg,Invoice,4,496,08-07-2024,202.5,FALSE,Sutan,Distributor,5,Carton,100,0.104166667,92
